shipment_id,order_id,warehouse_id,carrier,tracking_number,shipped_date,delivered_date,shipment_state
3fc844b2-7512-497c-9165-c984ba41b386,36d24577-928c-4e7d-801c-0fa1d0dbbafa,414c90e8-1f79-4fac-aa23-cea655b18828,ups,1Z011MZ1490940417,2024-03-22,2024-03-25,delivered
6907fa47-9299-4fed-b854-c721a50ebce6,2d251a60-3a1c-42f6-b333-c0388decbffe,2f1e95b4-aa81-4b55-926d-70531f59528d,fedex,1Z683NE7034512327,2023-12-24,,in_transit
b9424b36-710f-430c-b096-30a156bcc0d7,02ff984f-4b81-4bed-849b-ff40d3af1cf8,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,fedex,1Z581TD3931075923,2024-01-21,2024-01-23,delivered
a70a48ea-75a1-4d0f-a5ea-28a5ae6fd6ad,6db745db-442d-4547-a085-7ea027ac54fe,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,ups,1Z970UE8339593819,2023-08-14,2023-08-18,delivered
92b2b891-b82f-4018-877e-205b27139ca4,518aad3c-f255-44d7-92b8-30817f6a32b5,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,ups,1Z425MS4795827123,2023-09-11,,in_transit
f0a16433-7eea-47c1-b405-a51683f0fa2a,7a181d38-4cc2-4ac8-9a03-0e9d79ec983c,186252aa-ede5-4d43-ae8c-afa67e2d2f41,usps,1Z567ON9227606801,2023-07-26,2023-08-02,delivered
583b120c-8901-4f50-aae6-b4059a3ae435,2c7006e6-e7d7-4baa-b0e6-7cd727999e19,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,amazon_logistics,1Z001AB1773003172,2024-01-23,2024-01-28,delivered
df471d3d-44f4-412b-b5c4-7b3b0f70f902,ec874a1c-f134-4148-a610-b3c3636c2d27,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,ups,1Z812DX2846762423,2023-12-22,2024-01-01,delivered
668c265e-d5f2-4545-a260-c9e30182dbef,90ab37b2-2846-4ab0-92d1-e015d8dfad0b,bbc4323f-7fdc-4913-8813-74f66d90fbff,ups,1Z290NQ8069344756,2023-12-27,2023-12-29,delivered
f1786b66-0f0d-40e8-a829-c4e0654d6c4c,82ff0eb9-769c-4d5e-af1c-00a5f7fd5749,fa42ec50-bf62-41ae-851d-68ee160f73ae,fedex,1Z490MF0290255287,2023-11-25,2023-12-03,delivered
22e86fca-1c6f-4372-a406-870bcf75a810,f2b0c2f4-e539-4d18-b2fb-02bf825ffdd5,17c4e490-aea6-450e-8341-edd09cb436b7,ups,1Z638DJ6591408664,2023-09-03,,in_transit
fc55862a-29fe-42b7-87b2-21deb090d744,b88d57ce-9064-4806-a18c-cdf85618da16,fa42ec50-bf62-41ae-851d-68ee160f73ae,ups,1Z160NJ5416820460,2023-11-27,2023-11-28,returned
6639a129-6838-43be-9efb-2a7e1f9cab9c,7009c720-3eed-4e26-b4c2-f7f9efedaba5,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,fedex,1Z767LJ4585697630,2023-11-27,,in_transit
7822a980-f209-4d54-a36a-8b914f812f0c,7fed1d50-7db5-4886-b73e-73982081268b,675870cd-1868-4277-aeba-578addec8838,ups,1Z243FK0982906569,2024-04-20,,in_transit
b1d0395c-a611-429a-a75b-8e06003cfc86,2b314cb0-b67b-4665-a88c-b220fba7f25e,17c4e490-aea6-450e-8341-edd09cb436b7,dhl,1Z290DJ5721649860,2023-06-04,2023-06-08,delivered
7a2b9bbb-c6c5-412f-be2a-9f818c103af7,13d4e0cd-0b12-408b-b76a-48d5f936600e,414c90e8-1f79-4fac-aa23-cea655b18828,ups,1Z814WO2161252354,2023-10-31,2023-11-09,returned
76087b8a-99e9-4bb4-9258-cb81e0a0abd4,5942c5c4-6409-403b-9883-35d82f17979f,ab993ac2-3403-4413-88ca-adf00cee0973,fedex,1Z237HG6047953846,2023-08-06,,in_transit
7c2d2813-be2e-4106-a1a1-4e4c219e2f49,db669a67-1596-406a-9076-b3a1e6399165,ab993ac2-3403-4413-88ca-adf00cee0973,fedex,1Z592GS4571809214,2023-12-23,2023-12-24,delivered
ab824a4d-6a91-42d4-bb44-7a378a09702a,f0893278-9671-4711-96db-8fcdc3f777e5,90d6c40d-10d6-432b-99fe-bd1448f1aa57,fedex,1Z106EX2293780902,2023-12-29,2024-01-05,delivered
fed5f715-7d56-44e9-b4c4-82f901fe48ea,1cf4b9d1-42e9-4289-843f-f023dcd625c4,bf354916-9528-4db9-8189-f6524573c41b,usps,1Z050LA5103143597,2024-01-26,2024-01-31,delivered
80e7c59f-fde8-4beb-ac14-9b81e10d13c0,d1b3dcaf-81a6-4102-9dd6-d3d74e853d59,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,ups,1Z842VW2866162681,2023-12-12,2023-12-14,delivered
54ae7663-34d5-44e0-946e-aa59e92f0c57,bda1153c-4523-40d8-9c37-0caf933849b0,fa42ec50-bf62-41ae-851d-68ee160f73ae,ups,1Z410ZE2838513203,2024-02-26,2024-03-01,delivered
d13f4980-0863-4075-bff8-ad61d4fd1abe,63509f13-aff7-46d5-9454-d8dcf9ed20e7,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,dhl,1Z783AF5687213546,2024-02-09,2024-02-18,delivered
ac8563db-8d6c-4b84-a686-c5fe7b5fc244,0c2c2dbf-5e23-4ef3-ad27-58668013ac9f,17c4e490-aea6-450e-8341-edd09cb436b7,ups,1Z580DU0581717623,2023-12-17,2023-12-27,returned
27cb9bc3-cbac-4c95-965d-182a6761ef18,3ae6469f-c6de-482c-9c46-482f7f5e4010,bf354916-9528-4db9-8189-f6524573c41b,usps,1Z119AX5790729273,2024-04-06,2024-04-15,delivered
6b06bd59-f55f-4613-9755-11c44c5e3476,b8ef25c9-5ed2-458e-b140-88ec77a71ae0,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,dhl,1Z357NU1457256970,2024-04-18,2024-04-20,delivered
16ed9a84-7592-4fd8-a6be-d9f06378f13a,d75f91d9-e043-4b63-ade6-9d2d36bf2071,675870cd-1868-4277-aeba-578addec8838,fedex,1Z060PD9885302571,2023-12-20,2023-12-25,delivered
36c7a2ee-8835-47c1-9675-3bd813932335,c7f9ebf4-aede-49cb-a9ec-fefc2749a37f,3b5e3aa9-ba0f-4938-8883-41d61182dc94,ups,1Z342GH1167463143,2024-03-04,2024-03-12,delivered
ce963ddc-4d4f-43df-86fa-9709100e864b,7d972127-47b0-436e-9aa7-f43ead8712b6,675870cd-1868-4277-aeba-578addec8838,ups,1Z334YT8502624698,2023-11-22,2023-11-24,delivered
55d01091-0446-4fa5-b2f4-bdd8b014da09,1cba9d94-e421-4245-af00-4360a7d60b79,ab993ac2-3403-4413-88ca-adf00cee0973,fedex,1Z557SX9794097955,2023-11-23,2023-11-25,delivered
219d0c96-e73c-4fba-a09b-aba7a1cac578,3a4ede1b-cfde-4d6c-b41d-4ad0fac845aa,bf354916-9528-4db9-8189-f6524573c41b,amazon_logistics,1Z494XP3076694840,2023-10-25,2023-10-28,delivered
fd2edb7a-9dcb-4afb-8259-607d401a8603,3a1f208d-3e86-4d3c-94a1-c1201a50870d,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,dhl,1Z382FD2094320141,2023-06-23,2023-07-03,delivered
af0531f9-1631-40fc-b3b7-6d54c28ca213,d9474564-b17b-4a14-98fc-21d435b92acb,186252aa-ede5-4d43-ae8c-afa67e2d2f41,ups,1Z066VL8052475101,2024-01-27,2024-02-02,delivered
1f8191e0-136c-4ece-8bf0-ff883fb72de2,ca872056-5069-4f7d-b734-3e5db7947abb,414c90e8-1f79-4fac-aa23-cea655b18828,ups,1Z138NR0667708697,2023-03-06,2023-03-15,delivered
695b9f80-5d66-4f54-9d56-c4167b7a0136,ef2881ec-f484-48c1-af12-267a81f65e69,186252aa-ede5-4d43-ae8c-afa67e2d2f41,usps,1Z148AZ2895194831,2023-03-28,2023-04-06,delivered
836cb4dc-e971-49d0-8f91-6789cdb9560b,cb94de89-98ae-4afc-847a-9dd4e5aa67cf,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,fedex,1Z992VT5846227312,2024-04-05,2024-04-13,delivered
80a39045-7a1d-4b22-904f-dd144b628f87,b852969d-57ea-4889-82b8-aee9f417f491,bf354916-9528-4db9-8189-f6524573c41b,ups,1Z151JT1705450273,2023-10-19,2023-10-24,delivered
1f231cd1-e93e-4670-b88a-ae6613802357,0db22f62-e24a-4b68-a9b5-1fe2df65caf9,414c90e8-1f79-4fac-aa23-cea655b18828,ups,1Z101XK2690052496,2024-01-26,2024-02-04,delivered
84744b43-79d8-4119-95fb-46853c69e0b7,55ced44a-9459-4f81-82c3-5cd930214dac,bf354916-9528-4db9-8189-f6524573c41b,ups,1Z666YS4504859056,2023-12-07,2023-12-12,delivered
aff0c5f8-9ade-4cc9-9bdf-d73741d4f31d,a9907cda-c63e-4396-937b-d116fe156364,414c90e8-1f79-4fac-aa23-cea655b18828,dhl,1Z128FI4095269028,2023-06-30,2023-07-06,delivered
a144de2f-7b1d-48d2-bae7-efaa57dc4fa1,0bbfc441-b8f2-45f3-809f-daae2afb0897,2f1e95b4-aa81-4b55-926d-70531f59528d,ups,1Z117ZU1337370580,2024-01-24,2024-01-30,delivered
10ab670b-37b3-4c46-8639-b61cb90df5d8,bc4bd8b0-91c6-4161-a668-23b4cb625351,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,fedex,1Z859IE9608553298,2024-01-30,2024-02-01,delivered
cb823f37-69e9-410d-b793-ca27d7315ede,10233c28-59d4-4845-9af0-4a76105943f7,ab993ac2-3403-4413-88ca-adf00cee0973,ups,1Z755KT1671232359,2023-08-19,2023-08-27,returned
3cf84787-dc1c-4f3c-8319-6a0589791e2e,dd615711-363c-47fc-a486-be255f35ae44,414c90e8-1f79-4fac-aa23-cea655b18828,amazon_logistics,1Z307MN2983356367,2023-01-10,,in_transit
dccab36a-73cc-4a45-8a4c-e3ee1cef1635,6a671a40-c607-4221-bafa-aefacd9b121a,2f1e95b4-aa81-4b55-926d-70531f59528d,dhl,1Z504SB3690473299,2024-03-15,2024-03-22,delivered
7090a8ed-8572-41c8-b461-8f2c7a56b96c,d77a52a7-d96d-4ba9-b14c-48c075596702,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,ups,1Z724AA1630320621,2024-04-30,2024-04-30,delivered
2d7dd48c-cdd3-43dd-bb79-41fdc67e5780,ca7e5fde-cd8a-4a55-bcf5-0789fac5ac33,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,dhl,1Z539YI5813321124,2023-09-30,2023-10-07,delivered
4f46ff6e-4c7d-476c-ad1d-51698583353e,12d21101-5f0a-4e5e-b87e-ef014f970d94,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,fedex,1Z750TI4386151960,2024-03-09,2024-03-12,returned
cdcc9d08-0ad0-42c8-b975-dea229ce2811,38235ff4-21b0-4351-a9c6-6fb308ddc861,675870cd-1868-4277-aeba-578addec8838,fedex,1Z774MW8283168741,2023-12-01,2023-12-03,delivered
fce731d9-d0c4-4fad-81a3-a0f2ae5435a7,e1812538-6614-487a-83df-22692ab464d2,675870cd-1868-4277-aeba-578addec8838,ups,1Z405SO1446935546,2023-12-27,2024-01-02,returned
94e92d1f-fa76-4c48-8155-84add62e8df7,079e88f7-4c89-472f-aab2-a6f63a1df600,675870cd-1868-4277-aeba-578addec8838,fedex,1Z515OE3359236117,2023-01-06,2023-01-10,delivered
d87838ed-bdf0-4d62-9d00-cadd18b90ca5,76229340-55ba-4105-88c4-391bef880bc3,17c4e490-aea6-450e-8341-edd09cb436b7,usps,1Z132CG9024731606,2023-04-17,2023-04-21,returned
1ef7fce9-1d78-4085-b2fc-22ed6f2cd225,9f790ce8-9f63-4e95-8340-3307cccf2a03,2f1e95b4-aa81-4b55-926d-70531f59528d,dhl,1Z162KK9895288678,2023-08-18,2023-08-26,delivered
0cba4815-195a-4bc4-af4b-deafbc89b579,40472af4-a331-4402-83f8-4a35469ded1e,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,usps,1Z397BZ4649222671,2023-01-05,2023-01-11,delivered
b2fd49c5-8eea-427b-96c9-ceb7e1192992,fedefdd3-096b-46f1-8b44-12df360e1997,675870cd-1868-4277-aeba-578addec8838,dhl,1Z847GA2416279111,2023-04-15,2023-04-17,returned
0339342c-e94b-420c-a2aa-18ee73c460d2,273035e9-61b0-4daf-8864-ae12e0bf2716,bbc4323f-7fdc-4913-8813-74f66d90fbff,fedex,1Z237KR3148315306,2023-06-06,,in_transit
8b0000cc-8f06-4009-913a-8b1c34f81787,8d9cb252-5290-4b0d-ab8e-49ac10c421e4,675870cd-1868-4277-aeba-578addec8838,ups,1Z124HJ0040820907,2023-12-06,2023-12-12,delivered
b3023539-a5e3-4427-8440-ab2b42633442,0309e315-d9c5-4c85-884a-87e25133a62c,90d6c40d-10d6-432b-99fe-bd1448f1aa57,ups,1Z484NA4079111450,2024-02-02,,in_transit
6a8310e6-b170-4c0f-b5ee-7c8d5665233b,49db199c-556c-4153-bdcc-62d7349e6e3d,bbc4323f-7fdc-4913-8813-74f66d90fbff,ups,1Z500ZE2272975913,2023-10-13,2023-10-18,delivered
53f3a627-3d76-4f0c-8446-f27bc94a6630,4537de12-e489-455f-ae31-f0f902f15175,2f1e95b4-aa81-4b55-926d-70531f59528d,ups,1Z673UT6635150331,2023-11-07,2023-11-17,delivered
5967e21f-8f0f-41bf-b661-e6f8aae7c980,4ba36a28-0458-4e1a-a1b6-298cb583b073,ab993ac2-3403-4413-88ca-adf00cee0973,fedex,1Z927IL0683786393,2024-04-26,2024-04-29,returned
7639609a-b92f-4329-a4ea-b6ca555cede0,b22891ea-3cc2-4bf4-a9d9-6d96bd0b5848,675870cd-1868-4277-aeba-578addec8838,amazon_logistics,1Z795RS3737944875,2023-09-02,2023-09-08,delivered
7939bc77-1ba1-45cc-b2d3-7cbc7c39d266,390b6007-8976-4790-962f-cb0db26d20df,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,dhl,1Z329KJ3932045018,2024-03-16,2024-03-21,delivered
1a55be0a-ab4e-44b8-a5a5-e3710c27eedf,fd419a99-6444-407d-ada7-6d9980a67c4b,186252aa-ede5-4d43-ae8c-afa67e2d2f41,ups,1Z268CF2876227992,2023-12-30,2023-12-31,delivered
02bd8de6-7fe4-41eb-aa3f-e4037596d429,d905b6be-d36a-4a77-af10-753d927bfc59,414c90e8-1f79-4fac-aa23-cea655b18828,ups,1Z395VY4115852156,2023-10-31,2023-11-06,delivered
5de5808d-610d-4156-958b-5394ad1cd338,852eebc2-8355-430f-a12a-fbbcaa7ec2cf,bf354916-9528-4db9-8189-f6524573c41b,ups,1Z713VG9355323979,2023-12-14,2023-12-20,delivered
11beb835-7ba0-4d18-bb08-225c8f0371f0,d9059c37-0629-4a09-99c5-2d6bff85600f,3b5e3aa9-ba0f-4938-8883-41d61182dc94,usps,1Z028DH6978403382,2024-03-18,,in_transit
41355c4f-2294-4b9b-82d2-b1fc7e9b764a,5b54a697-209c-4f87-b06b-12f7d1a901d1,bbc4323f-7fdc-4913-8813-74f66d90fbff,ups,1Z513HK6843842611,2023-01-10,2023-01-18,delivered
4d48b1be-fbc3-493a-b6f9-482e2c9252f7,cb864e0e-c13b-4cdf-af44-485717eb8afc,2f1e95b4-aa81-4b55-926d-70531f59528d,ups,1Z489TB2402256512,2024-03-12,2024-03-18,delivered
8da1647a-6b2c-43ee-bd0a-5d6e7d714ae4,5e4fa51b-88a3-4020-b6ed-32ff10c0732d,675870cd-1868-4277-aeba-578addec8838,fedex,1Z315YJ1266833803,2024-04-22,,in_transit
0140664a-cf6a-4b35-aaf9-6e3588d9b033,86fc6f8e-dc88-483b-b999-daf42144a79b,ab993ac2-3403-4413-88ca-adf00cee0973,ups,1Z424SI7419903309,2024-03-26,2024-03-31,delivered
5e35715e-466e-44c7-a52f-76e72d670d38,5da752d4-e4b7-4b36-8fca-480e1de525e7,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,ups,1Z931UT6334109184,2023-03-08,2023-03-16,delivered
778d1be0-fc44-4999-b452-4f75a766fd40,cda42c8d-cde3-42b0-8937-c0b6f75be6ea,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,usps,1Z512WM5992170395,2024-04-21,2024-04-29,delivered
e4cccf0b-ef28-4c61-9551-6768cc9dc3db,2561e5c9-ea03-4062-b736-e560410a8f3f,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,fedex,1Z614AK4985037828,2023-06-21,2023-06-28,delivered
4b2bbf56-56cf-4c37-8a4b-21abdeb06140,96fe92cb-51e7-4349-a618-d3e3d27c6d54,3b5e3aa9-ba0f-4938-8883-41d61182dc94,fedex,1Z710FD2853580491,2023-08-31,2023-09-08,returned
325ec392-0565-428a-be4a-f9c6db7a57f1,1be9a28c-0635-452d-8d64-bcc719dbe9b8,17c4e490-aea6-450e-8341-edd09cb436b7,usps,1Z270RM7057143881,2023-08-26,2023-09-01,delivered
c80d6101-ed06-4402-9235-060aa923ff55,bba53102-4689-4800-9f8c-04676e2780fd,bf354916-9528-4db9-8189-f6524573c41b,fedex,1Z469IL3087165273,2023-09-07,2023-09-11,delivered
62aacdad-906c-496b-b6f5-c66af58571de,9bc0f6ae-4170-44e8-b495-6a4f25194327,186252aa-ede5-4d43-ae8c-afa67e2d2f41,dhl,1Z879BD3994162415,2023-08-11,2023-08-16,returned
f2ba2a4d-0ddf-4139-be4c-bafc0197664d,88c03471-4197-40ad-987b-8337617fc235,3b5e3aa9-ba0f-4938-8883-41d61182dc94,usps,1Z822TO9463502326,2023-05-14,2023-05-16,delivered
95e53405-828f-4504-ac5c-1cd3dc289be4,40261897-a21b-41df-b484-c2d65f7fdcc4,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,amazon_logistics,1Z823XA1123672622,2023-12-10,2023-12-13,delivered
f0dac75f-faa5-4f12-94f9-a4ecbe6c159e,97c3e1a7-ebfa-4f55-961d-7de30cf2b0b9,2f1e95b4-aa81-4b55-926d-70531f59528d,ups,1Z213AH6193374678,2023-04-18,2023-04-21,delivered
12fd4286-b52f-4f12-b4cc-a396b2816bc9,e194c855-25e6-4a43-8b6b-7bf80fef66c1,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,ups,1Z891EV7381099914,2024-04-05,2024-04-06,delivered
3b9991e2-0e2a-4f08-b67e-ada7df216a40,923c36cd-5081-4a02-9951-029375963b61,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,ups,1Z123RK9627239530,2023-04-27,2023-05-04,returned
293baf90-ac6a-479c-8c7a-6148e2aa306e,a1583907-4a0c-43d1-9e0f-2a0885c49800,90d6c40d-10d6-432b-99fe-bd1448f1aa57,ups,1Z414AK3285883853,2024-04-20,2024-04-26,delivered
93c275a7-08c6-4ea0-93db-a7c4da58d78e,d42d0cde-6e2f-44ff-b89b-d25ac2e4e8f4,186252aa-ede5-4d43-ae8c-afa67e2d2f41,dhl,1Z835VI3606320506,2024-03-11,2024-03-14,delivered
69e2de9d-f704-47a3-91ca-107e766f8d12,000b02f4-f04c-4aaf-bd93-78234e4ff683,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,amazon_logistics,1Z708XZ8565195766,2024-04-22,2024-04-29,delivered
390c7e1e-e999-416d-9a4d-f416ad0bb893,02bd6664-e8f8-489d-9a9b-d28226a9e211,186252aa-ede5-4d43-ae8c-afa67e2d2f41,ups,1Z605TG1306681425,2023-05-28,2023-05-30,delivered
85b77e7c-28fd-4360-9d71-6eece0bf010b,22fdce16-2f2c-4d26-a154-45af09555ab8,2f1e95b4-aa81-4b55-926d-70531f59528d,usps,1Z909EI9367246937,2023-09-22,,in_transit
2f6b4103-5fa3-480d-bd70-18896948c610,8da49b8c-3d95-450d-9fba-bcfac592928c,bf354916-9528-4db9-8189-f6524573c41b,fedex,1Z509TJ0047243003,2023-07-28,,in_transit
2d6c0104-d5da-49a3-ace6-69992d830f51,e64a4aa3-40b4-4d00-80e5-8dd5e41e476a,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,ups,1Z089DB7141183445,2024-01-25,2024-02-01,returned
3354f0bd-3474-4886-a891-572204f7ca01,163baaa7-b029-4ed4-9238-9724f300ec1f,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,ups,1Z380FQ4685593727,2024-02-06,2024-02-16,delivered
0a4516c4-2689-4bd1-a7db-4d3e1467a6dd,909ca521-570b-4ccd-9ece-4f6c3bd89101,186252aa-ede5-4d43-ae8c-afa67e2d2f41,usps,1Z773PD6385688353,2023-10-03,2023-10-10,delivered
f5a26590-7bfd-41e5-8062-650d2b4c0912,f3ceba0d-f8bf-481d-a82d-8b61ea73d3fa,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,ups,1Z465ZI2286429064,2023-08-19,2023-08-25,returned
be0f5e82-c5ab-4b10-bd94-0ae51c028ed8,756e8f49-3864-4f82-86af-fee3cc67779a,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,usps,1Z793ZL0150944475,2023-02-10,2023-02-14,delivered
c42f5f0d-9198-4164-b045-724454ded306,bc2456f3-d777-4b6f-be3f-6f199ce4d964,90d6c40d-10d6-432b-99fe-bd1448f1aa57,dhl,1Z528MS3148631695,2023-05-23,2023-05-24,delivered
72616e66-e818-435a-9d9b-9bdec4aa858f,31105140-5c2e-4c4d-bc2b-e03381b0a858,186252aa-ede5-4d43-ae8c-afa67e2d2f41,ups,1Z024MM7370079403,2023-12-25,2023-12-30,delivered
8e43af81-32b1-4b05-abc6-00665b6be56d,52e35ef5-96b3-4b7c-9521-31b866a5ec51,fa42ec50-bf62-41ae-851d-68ee160f73ae,fedex,1Z438BI4871991888,2023-09-06,2023-09-12,delivered
0df7034c-7ef1-421f-9945-8000b3cb166e,f94ccc53-45ca-4fc0-8021-3ecb4a60abb1,bbc4323f-7fdc-4913-8813-74f66d90fbff,usps,1Z709JC7089655776,2023-12-28,2024-01-01,delivered
4b4b157c-c7a9-4205-bc15-9647bf9176fc,d655e69e-82b7-4f21-9877-2c8fe11878db,3b5e3aa9-ba0f-4938-8883-41d61182dc94,ups,1Z958EI0323193138,2023-01-11,2023-01-15,delivered
5d2a66b9-5538-4284-bbcd-1a8c1900dea0,cf0c59ed-1942-40a9-a732-c35d03ce5b77,675870cd-1868-4277-aeba-578addec8838,usps,1Z006BK8954043652,2023-05-28,2023-06-05,delivered
ff6875d7-67da-4567-8a9c-b03fff98d9a8,a7a91c8d-7967-4092-b108-8d73ada54ba2,bbc4323f-7fdc-4913-8813-74f66d90fbff,usps,1Z969FH7070298192,2023-10-09,2023-10-12,delivered
5691848b-3a7d-45e2-b1a2-700bbd943ee5,89712894-e650-405d-84d5-9f31f35fa6ae,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,ups,1Z425FB3268674719,2023-11-14,,in_transit
349d0c2f-13fa-40a6-bb6b-41dcfb5fd6e9,971a9b7b-0d71-4180-b0d7-c29783f4f160,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,usps,1Z558XU9943157996,2023-09-03,2023-09-12,delivered
56ffa087-f26e-4c56-9a0e-df03e4a38ef7,f2e7e928-4ca0-4223-adb9-26f121a084b4,17c4e490-aea6-450e-8341-edd09cb436b7,ups,1Z243CE0435406029,2023-07-27,2023-08-03,delivered
77dacb68-3f02-4917-8ab3-00b68ce6fbef,373e74c3-968e-48d3-93f9-55f9bb4ab9d7,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,ups,1Z433HV0464652246,2024-03-08,2024-03-14,delivered
6d59c616-ad65-4993-856e-fa61fa2e0a68,dec69c8c-0551-4457-88b3-64038ad98fbc,414c90e8-1f79-4fac-aa23-cea655b18828,dhl,1Z112CT4402867894,2023-04-12,,in_transit
f623c3b1-0fcd-484c-baf5-c5ff97fd6500,af833edc-26bf-4591-b018-e919962794bb,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,dhl,1Z623SC4115765402,2023-02-06,2023-02-14,delivered
5e6d7b58-2d16-4768-8b0d-ab99057bab90,5b6264e0-fca7-4cab-b674-259bc98e760f,414c90e8-1f79-4fac-aa23-cea655b18828,dhl,1Z353CA7980593224,2024-03-13,2024-03-14,delivered
7fb011b6-b710-4c8d-860b-39688d54fede,eb24ab7b-5555-4194-bbde-f0c018d5d399,2f1e95b4-aa81-4b55-926d-70531f59528d,usps,1Z028GH2924380880,2023-09-10,2023-09-15,delivered
8f5f0a32-d009-4908-8b57-01163d9be06e,a91bba83-2de6-475b-99cd-69675e2c3f93,17c4e490-aea6-450e-8341-edd09cb436b7,usps,1Z384FW3066057123,2024-02-22,2024-02-23,delivered
e43ef0ac-4e0a-4c39-8fc1-de4dfd6b6a30,0f57206c-8fa9-49b7-bebb-b8ef8274b4da,17c4e490-aea6-450e-8341-edd09cb436b7,ups,1Z894BA2065223281,2023-07-05,2023-07-12,delivered
165be3df-2a23-45d8-9387-1ed27a80807b,fd809b31-2626-42ce-93c0-043d38653abb,675870cd-1868-4277-aeba-578addec8838,ups,1Z682HV2430937048,2024-01-04,2024-01-05,delivered
b27dabb1-b161-44d1-a562-86e68170512e,b54d02f6-2eea-4286-80f5-635dafe4d531,067cb52e-60b6-4c7f-b93d-ba67d806f2e9,usps,1Z569MT7548008601,2023-07-05,2023-07-15,delivered
1ac1d6f0-b435-4b51-b938-16af2d881384,70a01794-fe02-4b12-9103-469ee7017f7b,bf354916-9528-4db9-8189-f6524573c41b,dhl,1Z752VF4911866960,2024-04-23,2024-04-30,delivered
97402e61-2f48-4d8b-b71a-a13d2e541f35,6abb4fe8-20df-42b5-b974-b22920771aee,90d6c40d-10d6-432b-99fe-bd1448f1aa57,fedex,1Z303QS9318070669,2023-07-28,2023-08-01,delivered
88def3b2-22bf-45e2-9d85-6aa44083bfc6,1a9a884c-cf14-4bfd-a534-12efd74dbbd6,ab993ac2-3403-4413-88ca-adf00cee0973,ups,1Z174TR0306272194,2024-02-22,2024-02-24,delivered
23adee7f-75b3-4e8b-abaf-485150f17faf,4c05e409-d58b-48cf-acde-d9ba9aa0ddaa,30a760c5-971e-45bc-a486-1b9c5c6cb5b3,amazon_logistics,1Z491KQ1874719430,2023-09-20,2023-09-28,delivered
d41b1746-353c-4d9d-975d-cc64598a8cd3,81cff11b-4db2-446c-b3b1-81e74df92a33,3b5e3aa9-ba0f-4938-8883-41d61182dc94,fedex,1Z524LD2156651400,2023-12-28,2023-12-31,delivered
dd5140a1-5095-420a-9a2e-16f94876a812,3e183a59-4eac-43b3-91c6-07a6bd1de178,9a7f238f-ff0a-4a46-9bc5-b76c045f34f7,ups,1Z551IV5211545717,2024-02-26,2024-03-04,delivered
847a7278-c0b0-4b88-bc05-0dc71e411b91,092580b0-da31-4edc-a9a9-178ca01ea379,186252aa-ede5-4d43-ae8c-afa67e2d2f41,ups,1Z780MK7068572110,2023-04-30,2023-05-08,delivered
6bcfe35d-c9ab-4cb6-b28c-6c20c0d2cbbb,16a1a9e6-5048-413b-b523-7dd3eb516c53,90d6c40d-10d6-432b-99fe-bd1448f1aa57,dhl,1Z197IK3583866619,2024-04-13,2024-04-15,delivered
34af7753-ee0e-4242-b003-2ffeaf8a697c,be723578-5b9f-45b0-839f-333824a4cb43,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,ups,1Z745JN7620705262,2023-05-12,2023-05-13,delivered
bc19e448-29cf-4675-a079-69faf2f85189,d8b5cfc0-e18b-4823-91a7-d1f296201b64,bd0b4a2e-3f75-46a1-bf8a-5a82594d70a4,usps,1Z320FU2519184350,2023-11-02,2023-11-09,delivered
